id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bulan;produksi_padi;satuan;tahun
1767;32;JAWA BARAT;3213;KABUPATEN SUBANG;MARET;125985;TON GABAH KERING GILING;2023
1768;32;JAWA BARAT;3213;KABUPATEN SUBANG;APRIL;183319;TON GABAH KERING GILING;2023
1769;32;JAWA BARAT;3213;KABUPATEN SUBANG;MEI;138836;TON GABAH KERING GILING;2023
1770;32;JAWA BARAT;3213;KABUPATEN SUBANG;JUNI;23532;TON GABAH KERING GILING;2023
1771;32;JAWA BARAT;3213;KABUPATEN SUBANG;JULI;50338;TON GABAH KERING GILING;2023
1772;32;JAWA BARAT;3213;KABUPATEN SUBANG;AGUSTUS;75864;TON GABAH KERING GILING;2023
1773;32;JAWA BARAT;3213;KABUPATEN SUBANG;SEPTEMBER;85686;TON GABAH KERING GILING;2023
1774;32;JAWA BARAT;3213;KABUPATEN SUBANG;OKTOBER;201616;TON GABAH KERING GILING;2023
1775;32;JAWA BARAT;3213;KABUPATEN SUBANG;NOVEMBER;85614;TON GABAH KERING GILING;2023
1776;32;JAWA BARAT;3213;KABUPATEN SUBANG;DESEMBER;21620;TON GABAH KERING GILING;2023
1777;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JANUARI;3709;TON GABAH KERING GILING;2023
1778;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;FEBRUARI;19720;TON GABAH KERING GILING;2023
1779;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MARET;43803;TON GABAH KERING GILING;2023
1780;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;APRIL;18457;TON GABAH KERING GILING;2023
1781;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MEI;5178;TON GABAH KERING GILING;2023
1782;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JUNI;19725;TON GABAH KERING GILING;2023
1783;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JULI;19395;TON GABAH KERING GILING;2023
1784;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;AGUSTUS;36018;TON GABAH KERING GILING;2023
1785;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;SEPTEMBER;8902;TON GABAH KERING GILING;2023
1786;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;OKTOBER;4900;TON GABAH KERING GILING;2023
1787;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;NOVEMBER;4107;TON GABAH KERING GILING;2023
1788;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;DESEMBER;2618;TON GABAH KERING GILING;2023
1789;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JANUARI;87794;TON GABAH KERING GILING;2023
1790;32;JAWA BARAT;3215;KABUPATEN KARAWANG;FEBRUARI;68717;TON GABAH KERING GILING;2023
1791;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MARET;104586;TON GABAH KERING GILING;2023
1792;32;JAWA BARAT;3215;KABUPATEN KARAWANG;APRIL;74445;TON GABAH KERING GILING;2023
1793;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MEI;118453;TON GABAH KERING GILING;2023
1794;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JUNI;120652;TON GABAH KERING GILING;2023
1795;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JULI;120115;TON GABAH KERING GILING;2023
1796;32;JAWA BARAT;3215;KABUPATEN KARAWANG;AGUSTUS;65597;TON GABAH KERING GILING;2023
1797;32;JAWA BARAT;3215;KABUPATEN KARAWANG;SEPTEMBER;86642;TON GABAH KERING GILING;2023
1798;32;JAWA BARAT;3215;KABUPATEN KARAWANG;OKTOBER;49373;TON GABAH KERING GILING;2023
1799;32;JAWA BARAT;3215;KABUPATEN KARAWANG;NOVEMBER;66035;TON GABAH KERING GILING;2023
1800;32;JAWA BARAT;3215;KABUPATEN KARAWANG;DESEMBER;169568;TON GABAH KERING GILING;2023
1801;32;JAWA BARAT;3216;KABUPATEN BEKASI;JANUARI;23353;TON GABAH KERING GILING;2023
1802;32;JAWA BARAT;3216;KABUPATEN BEKASI;FEBRUARI;36154;TON GABAH KERING GILING;2023
1803;32;JAWA BARAT;3216;KABUPATEN BEKASI;MARET;51879;TON GABAH KERING GILING;2023
1804;32;JAWA BARAT;3216;KABUPATEN BEKASI;APRIL;32076;TON GABAH KERING GILING;2023
1805;32;JAWA BARAT;3216;KABUPATEN BEKASI;MEI;60602;TON GABAH KERING GILING;2023
1806;32;JAWA BARAT;3216;KABUPATEN BEKASI;JUNI;74163;TON GABAH KERING GILING;2023
1807;32;JAWA BARAT;3216;KABUPATEN BEKASI;JULI;56122;TON GABAH KERING GILING;2023
1808;32;JAWA BARAT;3216;KABUPATEN BEKASI;AGUSTUS;16518;TON GABAH KERING GILING;2023
1809;32;JAWA BARAT;3216;KABUPATEN BEKASI;SEPTEMBER;30863;TON GABAH KERING GILING;2023
1810;32;JAWA BARAT;3216;KABUPATEN BEKASI;OKTOBER;25562;TON GABAH KERING GILING;2023
1811;32;JAWA BARAT;3216;KABUPATEN BEKASI;NOVEMBER;49921;TON GABAH KERING GILING;2023
1812;32;JAWA BARAT;3216;KABUPATEN BEKASI;DESEMBER;40127;TON GABAH KERING GILING;2023
1813;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JANUARI;6565;TON GABAH KERING GILING;2023
1814;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;FEBRUARI;21940;TON GABAH KERING GILING;2023
1815;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;MARET;23530;TON GABAH KERING GILING;2023
1816;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;APRIL;13423;TON GABAH KERING GILING;2023
1817;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;MEI;7342;TON GABAH KERING GILING;2023
1818;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JUNI;19078;TON GABAH KERING GILING;2023
1819;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JULI;18349;TON GABAH KERING GILING;2023
1820;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;AGUSTUS;11912;TON GABAH KERING GILING;2023
1821;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;SEPTEMBER;7968;TON GABAH KERING GILING;2023
1822;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;OKTOBER;6254;TON GABAH KERING GILING;2023
1823;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;NOVEMBER;5879;TON GABAH KERING GILING;2023
1824;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;DESEMBER;972;TON GABAH KERING GILING;2023
1825;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JANUARI;4402;TON GABAH KERING GILING;2023
1826;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;FEBRUARI;25536;TON GABAH KERING GILING;2023
1827;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;MARET;40401;TON GABAH KERING GILING;2023
1828;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;APRIL;2278;TON GABAH KERING GILING;2023
1829;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;MEI;2067;TON GABAH KERING GILING;2023
1830;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JUNI;1138;TON GABAH KERING GILING;2023
1831;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JULI;10767;TON GABAH KERING GILING;2023
1832;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;AGUSTUS;37905;TON GABAH KERING GILING;2023
1833;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;SEPTEMBER;13559;TON GABAH KERING GILING;2023
1834;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;OKTOBER;1248;TON GABAH KERING GILING;2023
1835;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;NOVEMBER;0;TON GABAH KERING GILING;2023
1836;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;DESEMBER;0;TON GABAH KERING GILING;2023
1837;32;JAWA BARAT;3271;KOTA BOGOR;JANUARI;6;TON GABAH KERING GILING;2023
1838;32;JAWA BARAT;3271;KOTA BOGOR;FEBRUARI;17;TON GABAH KERING GILING;2023
1839;32;JAWA BARAT;3271;KOTA BOGOR;MARET;0;TON GABAH KERING GILING;2023
1840;32;JAWA BARAT;3271;KOTA BOGOR;APRIL;11;TON GABAH KERING GILING;2023
1841;32;JAWA BARAT;3271;KOTA BOGOR;MEI;6;TON GABAH KERING GILING;2023
1842;32;JAWA BARAT;3271;KOTA BOGOR;JUNI;12;TON GABAH KERING GILING;2023
1843;32;JAWA BARAT;3271;KOTA BOGOR;JULI;23;TON GABAH KERING GILING;2023
1844;32;JAWA BARAT;3271;KOTA BOGOR;AGUSTUS;0;TON GABAH KERING GILING;2023
1845;32;JAWA BARAT;3271;KOTA BOGOR;SEPTEMBER;21;TON GABAH KERING GILING;2023
1846;32;JAWA BARAT;3271;KOTA BOGOR;OKTOBER;0;TON GABAH KERING GILING;2023
1847;32;JAWA BARAT;3271;KOTA BOGOR;NOVEMBER;21;TON GABAH KERING GILING;2023
1848;32;JAWA BARAT;3271;KOTA BOGOR;DESEMBER;7;TON GABAH KERING GILING;2023
1849;32;JAWA BARAT;3272;KOTA SUKABUMI;JANUARI;882;TON GABAH KERING GILING;2023
1850;32;JAWA BARAT;3272;KOTA SUKABUMI;FEBRUARI;1631;TON GABAH KERING GILING;2023
1851;32;JAWA BARAT;3272;KOTA SUKABUMI;MARET;2223;TON GABAH KERING GILING;2023
1852;32;JAWA BARAT;3272;KOTA SUKABUMI;APRIL;1555;TON GABAH KERING GILING;2023
1853;32;JAWA BARAT;3272;KOTA SUKABUMI;MEI;553;TON GABAH KERING GILING;2023
1854;32;JAWA BARAT;3272;KOTA SUKABUMI;JUNI;889;TON GABAH KERING GILING;2023
1855;32;JAWA BARAT;3272;KOTA SUKABUMI;JULI;2203;TON GABAH KERING GILING;2023
1856;32;JAWA BARAT;3272;KOTA SUKABUMI;AGUSTUS;1247;TON GABAH KERING GILING;2023
1857;32;JAWA BARAT;3272;KOTA SUKABUMI;SEPTEMBER;1192;TON GABAH KERING GILING;2023
1858;32;JAWA BARAT;3272;KOTA SUKABUMI;OKTOBER;1074;TON GABAH KERING GILING;2023
1859;32;JAWA BARAT;3272;KOTA SUKABUMI;NOVEMBER;1045;TON GABAH KERING GILING;2023
1860;32;JAWA BARAT;3272;KOTA SUKABUMI;DESEMBER;1694;TON GABAH KERING GILING;2023
1861;32;JAWA BARAT;3273;KOTA BANDUNG;JANUARI;62;TON GABAH KERING GILING;2023
1862;32;JAWA BARAT;3273;KOTA BANDUNG;FEBRUARI;12;TON GABAH KERING GILING;2023
1863;32;JAWA BARAT;3273;KOTA BANDUNG;MARET;591;TON GABAH KERING GILING;2023
1864;32;JAWA BARAT;3273;KOTA BANDUNG;APRIL;1270;TON GABAH KERING GILING;2023
1865;32;JAWA BARAT;3273;KOTA BANDUNG;MEI;813;TON GABAH KERING GILING;2023
1866;32;JAWA BARAT;3273;KOTA BANDUNG;JUNI;444;TON GABAH KERING GILING;2023
1867;32;JAWA BARAT;3273;KOTA BANDUNG;JULI;53;TON GABAH KERING GILING;2023
1868;32;JAWA BARAT;3273;KOTA BANDUNG;AGUSTUS;117;TON GABAH KERING GILING;2023
1869;32;JAWA BARAT;3273;KOTA BANDUNG;SEPTEMBER;886;TON GABAH KERING GILING;2023
1870;32;JAWA BARAT;3273;KOTA BANDUNG;OKTOBER;1000;TON GABAH KERING GILING;2023
1871;32;JAWA BARAT;3273;KOTA BANDUNG;NOVEMBER;695;TON GABAH KERING GILING;2023
1872;32;JAWA BARAT;3273;KOTA BANDUNG;DESEMBER;383;TON GABAH KERING GILING;2023
1873;32;JAWA BARAT;3274;KOTA CIREBON;JANUARI;0;TON GABAH KERING GILING;2023
1874;32;JAWA BARAT;3274;KOTA CIREBON;FEBRUARI;0;TON GABAH KERING GILING;2023
1875;32;JAWA BARAT;3274;KOTA CIREBON;MARET;99;TON GABAH KERING GILING;2023
1876;32;JAWA BARAT;3274;KOTA CIREBON;APRIL;180;TON GABAH KERING GILING;2023
1877;32;JAWA BARAT;3274;KOTA CIREBON;MEI;121;TON GABAH KERING GILING;2023
1878;32;JAWA BARAT;3274;KOTA CIREBON;JUNI;0;TON GABAH KERING GILING;2023
1879;32;JAWA BARAT;3274;KOTA CIREBON;JULI;99;TON GABAH KERING GILING;2023
1880;32;JAWA BARAT;3274;KOTA CIREBON;AGUSTUS;240;TON GABAH KERING GILING;2023
1881;32;JAWA BARAT;3274;KOTA CIREBON;SEPTEMBER;29;TON GABAH KERING GILING;2023
1882;32;JAWA BARAT;3274;KOTA CIREBON;OKTOBER;0;TON GABAH KERING GILING;2023
1883;32;JAWA BARAT;3274;KOTA CIREBON;NOVEMBER;0;TON GABAH KERING GILING;2023
1884;32;JAWA BARAT;3274;KOTA CIREBON;DESEMBER;0;TON GABAH KERING GILING;2023
1885;32;JAWA BARAT;3275;KOTA BEKASI;JANUARI;215;TON GABAH KERING GILING;2023
1886;32;JAWA BARAT;3275;KOTA BEKASI;FEBRUARI;19;TON GABAH KERING GILING;2023
1887;32;JAWA BARAT;3275;KOTA BEKASI;MARET;269;TON GABAH KERING GILING;2023
1888;32;JAWA BARAT;3275;KOTA BEKASI;APRIL;223;TON GABAH KERING GILING;2023
1889;32;JAWA BARAT;3275;KOTA BEKASI;MEI;0;TON GABAH KERING GILING;2023
1890;32;JAWA BARAT;3275;KOTA BEKASI;JUNI;2;TON GABAH KERING GILING;2023
1891;32;JAWA BARAT;3275;KOTA BEKASI;JULI;127;TON GABAH KERING GILING;2023
1892;32;JAWA BARAT;3275;KOTA BEKASI;AGUSTUS;301;TON GABAH KERING GILING;2023
1893;32;JAWA BARAT;3275;KOTA BEKASI;SEPTEMBER;161;TON GABAH KERING GILING;2023
1894;32;JAWA BARAT;3275;KOTA BEKASI;OKTOBER;0;TON GABAH KERING GILING;2023
1895;32;JAWA BARAT;3275;KOTA BEKASI;NOVEMBER;0;TON GABAH KERING GILING;2023
1896;32;JAWA BARAT;3275;KOTA BEKASI;DESEMBER;0;TON GABAH KERING GILING;2023
1897;32;JAWA BARAT;3276;KOTA DEPOK;JANUARI;0;TON GABAH KERING GILING;2023
1898;32;JAWA BARAT;3276;KOTA DEPOK;FEBRUARI;0;TON GABAH KERING GILING;2023
1899;32;JAWA BARAT;3276;KOTA DEPOK;MARET;17;TON GABAH KERING GILING;2023
1900;32;JAWA BARAT;3276;KOTA DEPOK;APRIL;0;TON GABAH KERING GILING;2023
1901;32;JAWA BARAT;3276;KOTA DEPOK;MEI;0;TON GABAH KERING GILING;2023
1902;32;JAWA BARAT;3276;KOTA DEPOK;JUNI;0;TON GABAH KERING GILING;2023
1903;32;JAWA BARAT;3276;KOTA DEPOK;JULI;0;TON GABAH KERING GILING;2023
1904;32;JAWA BARAT;3276;KOTA DEPOK;AGUSTUS;0;TON GABAH KERING GILING;2023
1905;32;JAWA BARAT;3276;KOTA DEPOK;SEPTEMBER;14;TON GABAH KERING GILING;2023
1906;32;JAWA BARAT;3276;KOTA DEPOK;OKTOBER;0;TON GABAH KERING GILING;2023
1907;32;JAWA BARAT;3276;KOTA DEPOK;NOVEMBER;0;TON GABAH KERING GILING;2023
1908;32;JAWA BARAT;3276;KOTA DEPOK;DESEMBER;0;TON GABAH KERING GILING;2023
1909;32;JAWA BARAT;3277;KOTA CIMAHI;JANUARI;32;TON GABAH KERING GILING;2023
1910;32;JAWA BARAT;3277;KOTA CIMAHI;FEBRUARI;63;TON GABAH KERING GILING;2023
1911;32;JAWA BARAT;3277;KOTA CIMAHI;MARET;47;TON GABAH KERING GILING;2023
1912;32;JAWA BARAT;3277;KOTA CIMAHI;APRIL;16;TON GABAH KERING GILING;2023
1913;32;JAWA BARAT;3277;KOTA CIMAHI;MEI;17;TON GABAH KERING GILING;2023
1914;32;JAWA BARAT;3277;KOTA CIMAHI;JUNI;17;TON GABAH KERING GILING;2023
1915;32;JAWA BARAT;3277;KOTA CIMAHI;JULI;102;TON GABAH KERING GILING;2023
1916;32;JAWA BARAT;3277;KOTA CIMAHI;AGUSTUS;34;TON GABAH KERING GILING;2023
1917;32;JAWA BARAT;3277;KOTA CIMAHI;SEPTEMBER;32;TON GABAH KERING GILING;2023
1918;32;JAWA BARAT;3277;KOTA CIMAHI;OKTOBER;0;TON GABAH KERING GILING;2023
1919;32;JAWA BARAT;3277;KOTA CIMAHI;NOVEMBER;16;TON GABAH KERING GILING;2023
1920;32;JAWA BARAT;3277;KOTA CIMAHI;DESEMBER;64;TON GABAH KERING GILING;2023
1921;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JANUARI;4612;TON GABAH KERING GILING;2023
1922;32;JAWA BARAT;3278;KOTA TASIKMALAYA;FEBRUARI;3267;TON GABAH KERING GILING;2023
1923;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MARET;2506;TON GABAH KERING GILING;2023
1924;32;JAWA BARAT;3278;KOTA TASIKMALAYA;APRIL;3804;TON GABAH KERING GILING;2023
1925;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MEI;6844;TON GABAH KERING GILING;2023
1926;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JUNI;4093;TON GABAH KERING GILING;2023
1927;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JULI;2665;TON GABAH KERING GILING;2023
1928;32;JAWA BARAT;3278;KOTA TASIKMALAYA;AGUSTUS;1249;TON GABAH KERING GILING;2023
1929;32;JAWA BARAT;3278;KOTA TASIKMALAYA;SEPTEMBER;3021;TON GABAH KERING GILING;2023
1930;32;JAWA BARAT;3278;KOTA TASIKMALAYA;OKTOBER;3168;TON GABAH KERING GILING;2023
1931;32;JAWA BARAT;3278;KOTA TASIKMALAYA;NOVEMBER;3229;TON GABAH KERING GILING;2023
1932;32;JAWA BARAT;3278;KOTA TASIKMALAYA;DESEMBER;1509;TON GABAH KERING GILING;2023
1933;32;JAWA BARAT;3279;KOTA BANJAR;JANUARI;0;TON GABAH KERING GILING;2023
1934;32;JAWA BARAT;3279;KOTA BANJAR;FEBRUARI;1844;TON GABAH KERING GILING;2023
1935;32;JAWA BARAT;3279;KOTA BANJAR;MARET;7954;TON GABAH KERING GILING;2023
1936;32;JAWA BARAT;3279;KOTA BANJAR;APRIL;3854;TON GABAH KERING GILING;2023
1937;32;JAWA BARAT;3279;KOTA BANJAR;MEI;2971;TON GABAH KERING GILING;2023
1938;32;JAWA BARAT;3279;KOTA BANJAR;JUNI;113;TON GABAH KERING GILING;2023
1939;32;JAWA BARAT;3279;KOTA BANJAR;JULI;4146;TON GABAH KERING GILING;2023
1940;32;JAWA BARAT;3279;KOTA BANJAR;AGUSTUS;5835;TON GABAH KERING GILING;2023
1941;32;JAWA BARAT;3279;KOTA BANJAR;SEPTEMBER;1391;TON GABAH KERING GILING;2023
1942;32;JAWA BARAT;3279;KOTA BANJAR;OKTOBER;3545;TON GABAH KERING GILING;2023
1943;32;JAWA BARAT;3279;KOTA BANJAR;NOVEMBER;239;TON GABAH KERING GILING;2023
1944;32;JAWA BARAT;3279;KOTA BANJAR;DESEMBER;0;TON GABAH KERING GILING;2023
